POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
1309,-2000.3192,-19251.0923,-3103.5835,67.7204,0.0,-21251.4115,-3035.8631,-24287.2746
1310,-1994.1435,-19262.6364,-3082.5156,67.5856,0.0,-21256.7799,-3014.93,-24271.7099
1311,-2031.1714,-19272.5179,-3036.1328,67.4881,0.0,-21303.6893,-2968.6447,-24272.334
1312,-2033.6539,-19237.4846,-3084.6938,67.3028,0.0,-21271.1385,-3017.391,-24288.5295
1313,-2033.7224,-19246.6534,-3054.6009,67.4316,0.0,-21280.3758,-2987.1693,-24267.5451
1314,-2035.5895,-19259.0958,-3069.6733,67.6188,0.0,-21294.6853,-3002.0545,-24296.7398
1315,-2044.1731,-19267.3467,-3089.1842,67.7355,0.0,-21311.5198,-3021.4487,-24332.9685
1316,-2031.6752,-19312.1707,-3028.2953,66.8812,0.0,-21343.8459,-2961.4141,-24305.26
1317,-2003.8127,-19301.9024,-3069.7053,67.3566,0.0,-21305.7151,-3002.3487,-24308.0638
1318,-2027.0527,-19305.6253,-3009.6724,67.1426,0.0,-21332.678,-2942.5298,-24275.2078
1319,-2029.3334,-19260.5893,-3101.2862,67.8957,0.0,-21289.9227,-3033.3905,-24323.3132
1320,-2010.4658,-19250.8569,-3072.0727,67.6469,0.0,-21261.3227,-3004.4258,-24265.7485
1321,-2046.3407,-19304.2247,-3062.4075,66.8453,0.0,-21350.5654,-2995.5622,-24346.1276
1322,-2015.7038,-19191.8331,-3076.9762,67.5631,0.0,-21207.5369,-3009.4131,-24216.95
1323,-2041.9084,-19199.6161,-3118.285,67.8293,0.0,-21241.5245,-3050.4557,-24291.9802
1324,-2010.5564,-19324.917,-3026.747,67.4458,0.0,-21335.4734,-2959.3012,-24294.7746
1325,-2001.2027,-19210.6146,-3106.3364,67.2657,0.0,-21211.8173,-3039.0707,-24250.888
1326,-2032.9896,-19207.8798,-3072.0519,67.016,0.0,-21240.8694,-3005.0359,-24245.9053
1327,-2012.9567,-19164.6329,-3104.1759,67.4705,0.0,-21177.5896,-3036.7054,-24214.295
1328,-1982.3758,-19255.1901,-3088.9189,68.2074,0.0,-21237.5659,-3020.7115,-24258.2774
1329,-2000.9719,-19188.9664,-3089.3425,68.1489,0.0,-21189.9383,-3021.1936,-24211.1319
1330,-1999.1591,-19210.219,-3079.7205,68.1461,0.0,-21209.3781,-3011.5744,-24220.9525
1331,-2010.0554,-19274.7377,-3051.9029,67.794,0.0,-21284.7931,-2984.1089,-24268.902
1332,-2030.2308,-19303.5777,-3025.8428,67.5925,0.0,-21333.8085,-2958.2503,-24292.0588
1333,-2019.7378,-19230.0206,-3075.7786,67.5481,0.0,-21249.7584,-3008.2305,-24257.9889
1334,-2013.4628,-19169.9939,-3102.7813,67.5038,0.0,-21183.4567,-3035.2775,-24218.7342
1335,-1990.6121,-19180.0155,-3102.7173,68.4173,0.0,-21170.6276,-3034.3,-24204.9276
1336,-1999.5,-19203.0474,-3080.2089,67.82,0.0,-21202.5474,-3012.3889,-24214.9363
1337,-1990.2217,-19164.119,-3124.7107,68.2667,0.0,-21154.3407,-3056.444,-24210.7847
1338,-2028.8213,-19167.9766,-3142.8251,68.0238,0.0,-21196.7979,-3074.8013,-24271.5992
1339,-2014.0153,-19195.6735,-3132.8838,67.842,0.0,-21209.6888,-3065.0418,-24274.7306
1340,-2045.6908,-19118.5018,-3164.536,68.4114,0.0,-21164.1926,-3096.1246,-24260.3172
1341,-2015.2649,-19076.9957,-3236.6858,67.9665,0.0,-21092.2606,-3168.7193,-24260.9799
1342,-2004.6654,-19098.8097,-3237.1041,69.097,0.0,-21103.4751,-3168.0071,-24271.4822
1343,-1990.9372,-19073.2774,-3205.6626,68.2657,0.0,-21064.2146,-3137.3969,-24201.6115
1344,-2025.6454,-19130.8199,-3155.4942,67.8796,0.0,-21156.4653,-3087.6146,-24244.0799
1345,-2039.2694,-19139.7504,-3133.16,67.9765,0.0,-21179.0198,-3065.1835,-24244.2033
1346,-1996.3811,-19167.6296,-3107.7187,67.9093,0.0,-21164.0107,-3039.8094,-24203.8201
1347,-2035.8714,-19110.1884,-3182.5987,67.2674,0.0,-21146.0598,-3115.3313,-24261.3911
1348,-2012.3869,-19103.7477,-3170.602,68.1675,0.0,-21116.1346,-3102.4345,-24218.5691
1349,-2013.4142,-19227.2362,-3084.9429,67.4906,0.0,-21240.6504,-3017.4523,-24258.1027
1350,-2018.6597,-19086.8201,-3093.7952,67.7085,0.0,-21105.4798,-3026.0867,-24131.5665
1351,-2018.0323,-19130.3566,-3153.5265,68.1151,0.0,-21148.3889,-3085.4114,-24233.8003
1352,-2028.8582,-19145.2256,-3112.8514,67.7474,0.0,-21174.0838,-3045.104,-24219.1878
1353,-2010.0442,-19131.131,-3169.4967,67.9071,0.0,-21141.1752,-3101.5896,-24242.7648
1354,-2013.8532,-19103.5567,-3157.2021,68.1281,0.0,-21117.4099,-3089.074,-24206.4839
1355,-2033.0839,-19200.8435,-3107.5958,67.2882,0.0,-21233.9274,-3040.3076,-24274.235
1356,-2026.9508,-19301.7425,-3066.3597,67.2817,0.0,-21328.6933,-2999.078,-24327.7713
1357,-2019.7481,-19137.55,-3133.5715,67.9444,0.0,-21157.2981,-3065.6271,-24222.9252
1358,-2000.5031,-19114.4652,-3197.8537,67.89,0.0,-21114.9683,-3129.9637,-24244.932
1359,-2023.9462,-19136.1362,-3114.3452,67.5855,0.0,-21160.0824,-3046.7597,-24206.8421
1360,-1998.475,-19161.5213,-3115.6683,68.8247,0.0,-21159.9963,-3046.8436,-24206.8399
1361,-1999.9002,-19208.6914,-3152.1894,68.4393,0.0,-21208.5916,-3083.7501,-24292.3417
1362,-2019.7182,-19215.6345,-3124.2194,68.0011,0.0,-21235.3527,-3056.2183,-24291.571
1363,-1999.0546,-19234.7699,-3079.7809,68.3778,0.0,-21233.8245,-3011.4031,-24245.2276
1364,-2012.3096,-19164.8107,-3145.367,68.9108,0.0,-21177.1203,-3076.4562,-24253.5765
1365,-2018.7782,-19042.5799,-3201.4371,69.5077,0.0,-21061.3581,-3131.9294,-24193.2875
1366,-1984.4412,-19169.4063,-3126.6499,68.6547,0.0,-21153.8475,-3057.9952,-24211.8427
1367,-2026.0637,-19123.228,-3202.2005,68.4791,0.0,-21149.2917,-3133.7214,-24283.0131
1368,-2009.3615,-19150.3329,-3181.4684,68.5431,0.0,-21159.6944,-3112.9253,-24272.6197
1369,-2007.1742,-19155.403,-3113.9145,68.2377,0.0,-21162.5772,-3045.6768,-24208.254
1370,-2010.8923,-18993.772,-3258.3624,68.3388,0.0,-21004.6643,-3190.0236,-24194.6879
1371,-2044.6607,-19126.1929,-3134.0442,67.7056,0.0,-21170.8536,-3066.3386,-24237.1922
1372,-2037.7696,-19169.1313,-3129.6058,67.1316,0.0,-21206.9009,-3062.4742,-24269.3751
1373,-2052.084,-19120.4939,-3167.7575,67.2415,0.0,-21172.5779,-3100.516,-24273.0939
1374,-1993.1381,-19051.5293,-3220.0343,67.1982,0.0,-21044.6674,-3152.8361,-24197.5035
1375,-1999.7016,-19196.4526,-3064.786,67.0585,0.0,-21196.1542,-2997.7275,-24193.8817
1376,-2026.4143,-19176.0887,-3065.539,67.0043,0.0,-21202.503,-2998.5347,-24201.0377
1377,-2006.4189,-19208.745,-3110.3091,66.4643,0.0,-21215.1639,-3043.8448,-24259.0087
1378,-2031.9367,-19284.3204,-3052.0788,66.2792,0.0,-21316.2571,-2985.7996,-24302.0567
1379,-2021.9363,-19260.7568,-3057.1772,66.6398,0.0,-21282.6931,-2990.5374,-24273.2305
1380,-2000.0745,-19199.3862,-3107.8285,67.3755,0.0,-21199.4607,-3040.453,-24239.9137
1381,-1995.1818,-19180.4172,-3113.2164,68.1535,0.0,-21175.599,-3045.0629,-24220.6619
1382,-1978.3838,-19262.4014,-3066.0731,68.4837,0.0,-21240.7852,-2997.5894,-24238.3746
1383,-2018.2805,-19220.7167,-3018.7663,67.5776,0.0,-21238.9972,-2951.1887,-24190.1859
1384,-1986.4179,-19260.9879,-3011.4114,67.4878,0.0,-21247.4058,-2943.9236,-24191.3294
1385,-1998.4327,-19360.3945,-2974.7991,67.6684,0.0,-21358.8272,-2907.1307,-24265.9579
1386,-2039.5984,-19206.2327,-3060.2644,67.5675,0.0,-21245.8311,-2992.6969,-24238.528
1387,-2009.0191,-19190.7583,-3140.2237,67.5044,0.0,-21199.7774,-3072.7193,-24272.4967
1388,-1992.0525,-19312.8524,-3066.4883,66.8942,0.0,-21304.9049,-2999.5941,-24304.499
1389,-2007.2936,-19247.8807,-3061.0278,66.9978,0.0,-21255.1743,-2994.03,-24249.2043
1390,-2004.1386,-19196.227,-3092.6356,67.5018,0.0,-21200.3656,-3025.1338,-24225.4994
1391,-2016.9724,-19235.0622,-3070.0921,67.3417,0.0,-21252.0346,-3002.7504,-24254.785
1392,-2027.9369,-19195.8198,-3101.7131,67.3287,0.0,-21223.7567,-3034.3844,-24258.1411
1393,-2023.2187,-19162.8175,-3096.9178,67.8292,0.0,-21186.0362,-3029.0886,-24215.1248
1394,-2019.3514,-19138.4309,-3122.1821,68.2491,0.0,-21157.7823,-3053.933,-24211.7153
1395,-2005.9974,-19222.5424,-3070.753,67.429,0.0,-21228.5398,-3003.324,-24231.8638
1396,-2009.2918,-19262.1029,-3052.4719,67.318,0.0,-21271.3947,-2985.1539,-24256.5486
1397,-2013.3729,-19195.6209,-3086.9684,66.9833,0.0,-21208.9938,-3019.9851,-24228.9789
1398,-2044.7748,-19196.9653,-3130.5984,67.5949,0.0,-21241.7401,-3063.0035,-24304.7436
1399,-1985.069,-19188.0197,-3125.1931,68.7892,0.0,-21173.0887,-3056.4039,-24229.4926
1400,-2006.6763,-19233.6621,-3090.1271,67.5211,0.0,-21240.3384,-3022.606,-24262.9444
1401,-1999.261,-19205.366,-3127.3796,68.4082,0.0,-21204.627,-3058.9714,-24263.5984
1402,-2027.4861,-19195.1122,-3113.8618,67.5428,0.0,-21222.5983,-3046.319,-24268.9173
1403,-1999.9981,-19231.2926,-3108.9273,68.5377,0.0,-21231.2907,-3040.3896,-24271.6803
1404,-1983.4514,-19219.8187,-3128.03,68.4287,0.0,-21203.2701,-3059.6013,-24262.8714
1405,-2014.3484,-19307.8156,-3045.1602,67.6797,0.0,-21322.164,-2977.4805,-24299.6445
1406,-2013.4183,-19224.7787,-3118.8587,67.9261,0.0,-21238.197,-3050.9326,-24289.1296
1407,-2028.6917,-19179.7127,-3092.7317,68.01,0.0,-21208.4044,-3024.7217,-24233.1261
1408,-2045.7332,-19168.2122,-3155.4806,68.6549,0.0,-21213.9454,-3086.8257,-24300.7711
1409,-2019.7974,-19276.9118,-3139.435,68.5544,0.0,-21296.7092,-3070.8806,-24367.5898
1410,-2016.5556,-19202.745,-3130.8367,68.8314,0.0,-21219.3006,-3062.0053,-24281.3059
1411,-2010.6482,-19197.935,-3101.6701,69.4797,0.0,-21208.5832,-3032.1904,-24240.7736
1412,-1987.1161,-19171.282,-3183.3717,70.2136,0.0,-21158.3981,-3113.1581,-24271.5562
1413,-2002.1707,-19179.3938,-3126.0207,69.7655,0.0,-21181.5645,-3056.2552,-24237.8197
1414,-2022.2261,-19235.9651,-3090.6402,68.974,0.0,-21258.1912,-3021.6662,-24279.8574
1415,-2017.1385,-19246.0048,-3067.1683,68.732,0.0,-21263.1433,-2998.4363,-24261.5796
1416,-2015.7869,-19151.6191,-3153.0316,68.8367,0.0,-21167.406,-3084.1949,-24251.6009
1417,-2002.3107,-19182.2068,-3138.5952,68.507,0.0,-21184.5175,-3070.0882,-24254.6057
1418,-2020.7037,-19152.7703,-3132.546,69.5926,0.0,-21173.474,-3062.9534,-24236.4274
1419,-1990.5452,-19202.9258,-3169.6603,69.8699,0.0,-21193.471,-3099.7904,-24293.2614
1420,-1999.2967,-19119.2711,-3176.0012,70.6896,0.0,-21118.5678,-3105.3116,-24223.8794
1421,-2013.1761,-19147.3252,-3197.5697,70.3352,0.0,-21160.5013,-3127.2345,-24287.7358
1422,-1980.129,-19221.9025,-3137.2975,70.4943,0.0,-21202.0315,-3066.8032,-24268.8347
1423,-2039.2387,-19241.843,-3097.7898,68.9179,0.0,-21281.0817,-3028.8719,-24309.9536
1424,-2028.2358,-19173.4335,-3099.0983,68.8308,0.0,-21201.6693,-3030.2675,-24231.9368
1425,-1990.4854,-19158.2628,-3155.9938,69.3987,0.0,-21148.7482,-3086.5951,-24235.3433
1426,-2013.3433,-19178.8856,-3145.807,69.5178,0.0,-21192.2289,-3076.2892,-24268.5181
1427,-1981.5527,-19203.6151,-3125.6699,69.0923,0.0,-21185.1678,-3056.5776,-24241.7454
1428,-1994.7186,-19351.2775,-3059.7313,69.3617,0.0,-21345.9961,-2990.3696,-24336.3657
1429,-1986.1376,-19196.094,-3089.3103,69.118,0.0,-21182.2316,-3020.1923,-24202.4239
1430,-1979.4292,-19300.8013,-3046.5673,68.1798,0.0,-21280.2305,-2978.3875,-24258.618
1431,-1997.847,-19259.3078,-3054.9861,67.9255,0.0,-21257.1548,-2987.0606,-24244.2154
1432,-2001.9703,-19213.0855,-3120.645,68.32,0.0,-21215.0558,-3052.325,-24267.3808
1433,-1984.7768,-19270.6443,-3103.6263,69.4694,0.0,-21255.4211,-3034.1569,-24289.578
1434,-2009.9385,-19183.145,-3142.8919,68.8273,0.0,-21193.0835,-3074.0646,-24267.1481
1435,-2002.5585,-19267.336,-3110.2947,69.3073,0.0,-21269.8945,-3040.9874,-24310.8819
1436,-1987.8761,-19257.8593,-3062.4379,68.9111,0.0,-21245.7354,-2993.5268,-24239.2622
1437,-1992.0061,-19230.6396,-3041.5721,69.3376,0.0,-21222.6457,-2972.2345,-24194.8802
1438,-1993.9491,-19265.6165,-3062.7848,69.866,0.0,-21259.5656,-2992.9188,-24252.4844
1439,-2020.5935,-19187.3143,-3085.3364,68.5541,0.0,-21207.9078,-3016.7823,-24224.6901
1440,-1996.103,-19220.9156,-3117.4018,69.4551,0.0,-21217.0186,-3047.9467,-24264.9653
1441,-1988.6388,-19338.4932,-3024.3213,68.8276,0.0,-21327.132,-2955.4937,-24282.6257
1442,-2004.3034,-19229.7609,-3067.5323,69.1158,0.0,-21234.0643,-2998.4165,-24232.4808
1443,-1996.376,-19267.3838,-3078.5957,69.2053,0.0,-21263.7598,-3009.3904,-24273.1502
1444,-2006.2522,-19277.8543,-3060.184,69.1063,0.0,-21284.1065,-2991.0777,-24275.1842
1445,-2005.0495,-19253.6331,-3079.9693,69.1287,0.0,-21258.6826,-3010.8406,-24269.5232
1446,-2004.3893,-19262.3144,-3073.0834,68.9225,0.0,-21266.7037,-3004.1609,-24270.8646
1447,-2016.1494,-19178.536,-3135.682,69.5365,0.0,-21194.6854,-3066.1455,-24260.8309
1448,-2000.2333,-19215.7085,-3064.8831,68.6947,0.0,-21215.9418,-2996.1884,-24212.1302
1449,-1999.1013,-19259.9479,-3074.7123,69.1276,0.0,-21259.0492,-3005.5847,-24264.6339
1450,-2006.3632,-19197.4779,-3097.8795,69.2769,0.0,-21203.8411,-3028.6026,-24232.4437
1451,-1998.7016,-19261.7913,-3065.7513,68.9306,0.0,-21260.4929,-2996.8207,-24257.3136
1452,-2015.5879,-19156.4151,-3147.8934,70.1886,0.0,-21172.003,-3077.7048,-24249.7078
1453,-2013.869,-19174.2853,-3115.5404,68.9611,0.0,-21188.1543,-3046.5793,-24234.7336
1454,-2001.3775,-19200.429,-3104.1625,69.2403,0.0,-21201.8065,-3034.9222,-24236.7287
1455,-2007.4998,-19236.7052,-3058.8368,69.3599,0.0,-21244.205,-2989.4769,-24233.6819
1456,-1976.3646,-19244.6537,-3078.1697,69.8199,0.0,-21221.0183,-3008.3498,-24229.3681
1457,-2018.836,-19116.9661,-3100.3694,69.9617,0.0,-21135.8021,-3030.4077,-24166.2098
1458,-2015.863,-19192.7986,-3130.4318,69.157,0.0,-21208.6616,-3061.2748,-24269.9364
1459,-2027.9554,-19195.33,-3036.609,68.8341,0.0,-21223.2854,-2967.7749,-24191.0603
1460,-1989.734,-19202.428,-3094.5021,69.4127,0.0,-21192.162,-3025.0894,-24217.2514
1461,-2031.2063,-19174.9479,-3150.1884,69.1109,0.0,-21206.1542,-3081.0775,-24287.2317
1462,-2018.951,-19255.4036,-3056.3432,69.6267,0.0,-21274.3546,-2986.7165,-24261.0711
1463,-1981.8822,-19209.3733,-3117.1423,69.6973,0.0,-21191.2555,-3047.445,-24238.7005
1464,-1999.9758,-19208.374,-3102.8754,70.4465,0.0,-21208.3498,-3032.4289,-24240.7787
1465,-2000.1539,-19131.692,-3125.3737,70.6651,0.0,-21131.8459,-3054.7086,-24186.5545
1466,-1964.758,-19258.1838,-3090.3281,69.8289,0.0,-21222.9418,-3020.4992,-24243.441
1467,-2004.3478,-19178.288,-3177.8575,70.4077,0.0,-21182.6358,-3107.4498,-24290.0856
1468,-1982.787,-19120.2151,-3149.5225,69.7179,0.0,-21103.0021,-3079.8046,-24182.8067
1469,-2001.4492,-19168.7733,-3113.7662,69.5854,0.0,-21170.2225,-3044.1808,-24214.4033
1470,-1999.3774,-19079.6784,-3133.3992,69.2757,0.0,-21079.0558,-3064.1235,-24143.1793
1471,-2008.7226,-19170.1896,-3106.5236,69.3473,0.0,-21178.9122,-3037.1763,-24216.0885
1472,-2009.0861,-19139.9035,-3138.2026,70.0988,0.0,-21148.9896,-3068.1038,-24217.0934
1473,-2036.1707,-19154.7211,-3124.8504,69.6749,0.0,-21190.8918,-3055.1755,-24246.0673
1474,-2027.2283,-19182.5837,-3092.8344,69.4983,0.0,-21209.812,-3023.3361,-24233.1481
1475,-1994.1023,-19238.2176,-3087.1879,70.2028,0.0,-21232.3199,-3016.9851,-24249.305
1476,-2020.2601,-19134.6541,-3100.7426,70.1329,0.0,-21154.9142,-3030.6097,-24185.5239
1477,-1980.5266,-19181.0028,-3130.8456,69.6454,0.0,-21161.5294,-3061.2002,-24222.7296
1478,-2040.0314,-19218.0517,-3136.7494,69.1536,0.0,-21258.0831,-3067.5958,-24325.6789
1479,-2018.024,-19155.5114,-3157.5636,68.3743,0.0,-21173.5354,-3089.1893,-24262.7247
1480,-2042.1307,-19157.4783,-3098.8265,68.2253,0.0,-21199.609,-3030.6012,-24230.2102
1481,-1991.6186,-19238.6552,-3125.9562,68.6345,0.0,-21230.2738,-3057.3217,-24287.5955
1482,-2019.3326,-19130.3678,-3142.0431,67.4099,0.0,-21149.7004,-3074.6332,-24224.3336
1483,-1994.8943,-19105.6228,-3196.4869,68.6503,0.0,-21100.5171,-3127.8366,-24228.3537
1484,-2016.4896,-19193.0891,-3076.7985,68.5063,0.0,-21209.5787,-3008.2922,-24217.8709
1485,-2005.2738,-19168.4517,-3142.4694,67.6346,0.0,-21173.7255,-3074.8348,-24248.5603
1486,-2025.3462,-19223.6904,-3085.5403,68.2545,0.0,-21249.0366,-3017.2858,-24266.3224
1487,-2001.1989,-19197.9311,-3115.2835,68.8139,0.0,-21199.13,-3046.4696,-24245.5996
1488,-2018.5476,-19178.3332,-3131.216,67.6853,0.0,-21196.8808,-3063.5307,-24260.4115
1489,-2020.5661,-19238.2092,-3070.1176,68.2999,0.0,-21258.7753,-3001.8177,-24260.593
1490,-2015.284,-19231.9265,-3065.2295,68.6082,0.0,-21247.2105,-2996.6213,-24243.8318
1491,-2038.759,-19113.4516,-3132.338,68.2714,0.0,-21152.2106,-3064.0666,-24216.2772
1492,-2011.0394,-19230.4822,-3070.4925,68.6228,0.0,-21241.5216,-3001.8697,-24243.3913
1493,-2024.065,-19217.8466,-3057.3485,68.3193,0.0,-21241.9116,-2989.0292,-24230.9408
1494,-1990.3954,-19227.7366,-3078.4522,68.9154,0.0,-21218.132,-3009.5368,-24227.6688
1495,-2004.9527,-19188.7201,-3121.3419,68.6855,0.0,-21193.6728,-3052.6564,-24246.3292
1496,-2003.9522,-19267.9272,-3066.2908,68.5917,0.0,-21271.8794,-2997.6991,-24269.5785
1497,-2037.9237,-19250.8479,-3082.6095,67.8107,0.0,-21288.7716,-3014.7988,-24303.5704
1498,-2023.9468,-19205.8919,-3098.4103,67.8234,0.0,-21229.8387,-3030.5869,-24260.4256
1499,-1979.0943,-19222.7973,-3108.2482,68.4361,0.0,-21201.8916,-3039.8121,-24241.7037
1500,-2029.8136,-19167.6464,-3106.0006,67.3618,0.0,-21197.46,-3038.6388,-24236.0988
1501,-1997.6994,-19193.3092,-3106.6678,68.2265,0.0,-21191.0086,-3038.4413,-24229.4499
1502,-1997.8142,-19167.8361,-3116.2737,68.2118,0.0,-21165.6503,-3048.0619,-24213.7122
1503,-1991.957,-19180.9572,-3098.0877,68.6034,0.0,-21172.9142,-3029.4843,-24202.3985
1504,-1981.3691,-19229.5733,-3049.695,68.283,0.0,-21210.9424,-2981.412,-24192.3544
1505,-2019.5902,-19308.9933,-3054.6056,67.3293,0.0,-21328.5835,-2987.2763,-24315.8598
1506,-2034.9593,-19350.7573,-2981.9767,66.9009,0.0,-21385.7166,-2915.0758,-24300.7924
1507,-2043.6512,-19324.4825,-3016.4424,66.8967,0.0,-21368.1337,-2949.5457,-24317.6794
1508,-2020.187,-19337.5056,-2947.7086,66.88,0.0,-21357.6926,-2880.8286,-24238.5212
1509,-2018.9941,-19383.5846,-2989.1365,67.1335,0.0,-21402.5787,-2922.003,-24324.5817
1510,-1993.5931,-19235.6873,-3038.079,67.9738,0.0,-21229.2804,-2970.1052,-24199.3856
1511,-2026.7688,-19252.0169,-3028.6593,68.3414,0.0,-21278.7857,-2960.3179,-24239.1036
1512,-2021.8845,-19162.303,-3078.725,67.969,0.0,-21184.1875,-3010.756,-24194.9435
1513,-2006.9974,-19309.7309,-2980.1753,67.247,0.0,-21316.7283,-2912.9283,-24229.6566
1514,-2027.4435,-19306.9689,-2985.283,67.3851,0.0,-21334.4124,-2917.8979,-24252.3103
1515,-2023.9964,-19216.2334,-3084.9316,67.979,0.0,-21240.2298,-3016.9526,-24257.1824
1516,-2022.2211,-19212.1082,-3054.1915,67.9128,0.0,-21234.3293,-2986.2787,-24220.608
1517,-1994.8544,-19205.7447,-3068.8752,67.3963,0.0,-21200.5991,-3001.4789,-24202.078
1518,-2049.6732,-19206.9353,-3069.7578,67.7257,0.0,-21256.6085,-3002.0321,-24258.6406
1519,-1985.7775,-19217.97,-3090.6153,67.7198,0.0,-21203.7475,-3022.8955,-24226.643
1520,-2023.6235,-19203.3344,-3049.2309,68.0695,0.0,-21226.9579,-2981.1614,-24208.1193
1521,-2044.6047,-19267.5461,-3059.5661,67.5457,0.0,-21312.1508,-2992.0204,-24304.1712
1522,-2009.3616,-19208.2399,-3057.1937,67.5182,0.0,-21217.6015,-2989.6755,-24207.277
1523,-2038.218,-19262.9874,-3089.2065,67.3353,0.0,-21301.2054,-3021.8712,-24323.0766
1524,-2022.515,-19134.5542,-3087.3399,68.1543,0.0,-21157.0692,-3019.1856,-24176.2548
1525,-2008.2002,-19150.5119,-3111.4675,68.8918,0.0,-21158.7121,-3042.5757,-24201.2878
1526,-2021.9068,-19238.0489,-2996.5906,67.919,0.0,-21259.9557,-2928.6716,-24188.6273
1527,-2002.3309,-19238.7508,-3019.1648,68.0068,0.0,-21241.0817,-2951.158,-24192.2397
1528,-2009.461,-19260.1674,-3030.0645,68.9173,0.0,-21269.6284,-2961.1472,-24230.7756
1529,-2030.8249,-19191.7227,-3074.3488,68.85,0.0,-21222.5476,-3005.4988,-24228.0464
1530,-2017.3591,-19223.6652,-3075.8555,68.7863,0.0,-21241.0243,-3007.0692,-24248.0935
1531,-1982.9769,-19249.7974,-3067.5405,69.3773,0.0,-21232.7743,-2998.1632,-24230.9375
1532,-1998.6261,-19254.6058,-3080.8079,69.0034,0.0,-21253.2319,-3011.8045,-24265.0364
1533,-2034.3883,-19132.1749,-3138.2825,69.7858,0.0,-21166.5632,-3068.4967,-24235.0599
1534,-1987.0553,-19194.2791,-3131.6711,69.7141,0.0,-21181.3344,-3061.957,-24243.2914
1535,-2016.071,-19195.7168,-3096.2763,69.2634,0.0,-21211.7878,-3027.0129,-24238.8007
1536,-1993.7018,-19246.4175,-3046.5657,68.5374,0.0,-21240.1193,-2978.0283,-24218.1476
1537,-2050.9248,-19209.1388,-3124.9732,68.7513,0.0,-21260.0636,-3056.2219,-24316.2855
1538,-2009.0789,-19223.5948,-3147.641,69.1758,0.0,-21232.6737,-3078.4652,-24311.1389
1539,-1989.7068,-19315.3566,-3071.8937,69.2623,0.0,-21305.0634,-3002.6314,-24307.6948
1540,-2015.8698,-19199.6279,-3131.9455,68.4159,0.0,-21215.4977,-3063.5296,-24279.0273
1541,-2003.1444,-19295.414,-3059.0503,69.1621,0.0,-21298.5584,-2989.8882,-24288.4466
1542,-2025.6119,-19264.4269,-3074.4603,69.0653,0.0,-21290.0388,-3005.395,-24295.4338
1543,-2011.0797,-19201.643,-3132.1568,68.2284,0.0,-21212.7227,-3063.9284,-24276.6511
1544,-1999.0726,-19297.0873,-3068.694,68.2619,0.0,-21296.1599,-3000.4321,-24296.592
1545,-1980.0482,-19288.8072,-3081.9812,68.2475,0.0,-21268.8554,-3013.7337,-24282.5891
1546,-2033.9744,-19232.043,-3082.6749,68.3138,0.0,-21266.0174,-3014.3611,-24280.3785
1547,-2028.8398,-19296.4587,-3073.588,68.589,0.0,-21325.2985,-3004.999,-24330.2975
1548,-2003.6955,-19224.1787,-3097.5437,69.0199,0.0,-21227.8742,-3028.5238,-24256.398
1549,-1975.4114,-19336.0679,-3074.7531,69.0791,0.0,-21311.4793,-3005.674,-24317.1533
1550,-2022.7805,-19184.1529,-3115.9889,69.5478,0.0,-21206.9334,-3046.4411,-24253.3745
1551,-2047.1968,-19284.9343,-3037.6394,68.7246,0.0,-21332.1311,-2968.9148,-24301.0459
1552,-2004.0633,-19238.5242,-3111.0199,69.0108,0.0,-21242.5875,-3042.0091,-24284.5966
1553,-2041.0339,-19270.2063,-3071.7208,68.1231,0.0,-21311.2402,-3003.5977,-24314.8379
1554,-2014.645,-19207.3388,-3122.9616,68.6906,0.0,-21221.9838,-3054.271,-24276.2548
1555,-2024.8134,-19131.779,-3163.3654,68.54,0.0,-21156.5924,-3094.8254,-24251.4178
1556,-1995.5922,-19221.599,-3061.1975,67.8327,0.0,-21217.1912,-2993.3648,-24210.556
1557,-2024.4144,-19181.2775,-3117.6798,68.5635,0.0,-21205.6919,-3049.1163,-24254.8082
1558,-2033.1323,-19183.4286,-3150.1092,69.1801,0.0,-21216.5609,-3080.9291,-24297.49
1559,-2020.0581,-19124.1424,-3133.051,68.9358,0.0,-21144.2005,-3064.1152,-24208.3157
1560,-2002.9134,-19246.2111,-3086.5358,68.9033,0.0,-21249.1245,-3017.6325,-24266.757
1561,-2021.9611,-19257.563,-3055.8783,69.0433,0.0,-21279.5241,-2986.835,-24266.3591
1562,-2036.321,-19278.511,-3064.5819,68.5984,0.0,-21314.832,-2995.9835,-24310.8155
1563,-2037.7831,-19269.0127,-3043.878,68.706,0.0,-21306.7958,-2975.172,-24281.9678
1564,-2018.285,-19239.1717,-3082.9526,69.0468,0.0,-21257.4567,-3013.9058,-24271.3625
1565,-2020.8932,-19174.6691,-3114.47,68.5643,0.0,-21195.5623,-3045.9057,-24241.468
1566,-2016.6377,-19201.1366,-3128.3659,68.4526,0.0,-21217.7743,-3059.9133,-24277.6876
1567,-2023.5665,-19117.4524,-3211.1677,69.5287,0.0,-21141.0189,-3141.639,-24282.6579
1568,-2031.2004,-19062.4748,-3242.2844,69.2861,0.0,-21093.6752,-3172.9983,-24266.6735
1569,-2015.7337,-19156.2216,-3098.4195,68.9714,0.0,-21171.9553,-3029.4481,-24201.4034
